TASKID,task_id,task_type,pro_type,pro_size,pro_weight,status,pickup_lat,pickup_long,pickup_datetime,del_lat,del_long,del_tentativetime,worker_accepttime,worker_pickup_loc_datetime,worker_del_loc_datetime,trip_time_inhrs,req-rating,wor-rating,worker_id,profile_id,pickup,dropof,price
TID_972,972,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,18.750621,73.87719,13/08/2022 13:33,12.683589,77.859239,19/08/2022 08:46,13/08/2022,13/08/2020 13:33,19/08/2020 08:46,19:12:05,4.4,4,31,26,"Shive, Pune, Maharashtra","Onnalvadi, Krishnagiri, Tamil Nadu",100
TID_973,973,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.839,79.954,18/08/2022 14:18,12.839,79.954,18/08/2022 14:19,18/08/2022,18/08/2020 14:18,18/08/2020 14:19,00:00:41,3.4,2,32,26,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",250
TID_974,974,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,9.973636,78.281783,18/08/2022 18:53,12.223062,76.690357,19/08/2022 07:40,17/08/2022,18/08/2020 18:53,19/08/2020 07:40,12:47:08,3.6,3,33,26,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",250
TID_975,975,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,28.207,76.856,19/08/2022 06:35,28.207,76.856,19/08/2022 06:37,19/08/2022,19/08/2020 06:35,19/08/2020 06:37,00:01:47,4.9,5,34,26,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN",200
TID_976,976,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.839,79.954,18/08/2022 20:48,12.839,79.954,19/08/2022 05:10,18/08/2022,18/08/2020 20:48,19/08/2020 05:10,08:22:18,4.9,3,35,26,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",350
TID_977,977,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,22.961777,72.094219,17/08/2022 15:21,12.786517,79.975221,19/08/2022 02:10,13/08/2022,17/08/2020 15:21,19/08/2020 02:10,10:49:10,4.9,4,36,26,"Khorajnanoda, Ahmedabad, Gujarat","Singaperumalkoil, Kanchipuram, Tamil Nadu",160
TID_978,978,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,22.961777,72.094219,17/08/2022 14:53,12.786517,79.975221,19/08/2022 22:21,13/08/2022,17/08/2020 14:53,19/08/2020 22:21,07:28:00,4.9,3,37,26,"Khorajnanoda, Ahmedabad, Gujarat","Singaperumalkoil, Kanchipuram, Tamil Nadu",300
TID_979,979,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.751,77.804,13/08/2022 15:58,13.215,80.32,13/08/2022 16:00,13/08/2022,13/08/2020 15:58,13/08/2020 16:00,00:01:51,4.9,3,38,27,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU",250
TID_980,980,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,13.155,80.196,13/08/2022 16:03,12.74,77.82,19/08/2022 00:57,13/08/2022,13/08/2020 16:03,13/08/2020 16:03,00:00:00,4.9,2,39,27,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA",350
TID_981,981,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,13.102,80.194,13/08/2022 18:19,11.872,79.632,19/08/2022 00:52,13/08/2022,13/08/2020 18:19,13/08/2020 18:19,00:00:00,4.9,5,40,27,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",300
TID_982,982,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.751,77.804,13/08/2022 15:58,13.215,80.32,13/08/2022 16:00,13/08/2022,13/08/2020 15:58,13/08/2020 16:00,00:01:51,4.9,3,41,27,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU",198
TID_983,983,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,22.961777,72.094219,18/08/2022 07:49,28.373519,76.835337,18/08/2022 22:55,14/08/2022,18/08/2020 07:49,18/08/2020 22:55,15:06:15,3.9,3,42,27,"Khorajnanoda, Ahmedabad, Gujarat","Jamalpur, Gurgaon, Haryana",200
TID_984,984,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,11.872,79.632,17/08/2022 01:06,13.102,80.194,18/08/2022 21:25,18/08/2022,17/08/2020 01:06,18/08/2020 21:25,20:18:35,2.9,3,43,27,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",TVS Industries Chennai India,200
TID_985,985,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.839,79.954,18/08/2022 13:44,12.839,79.954,18/08/2022 13:45,18/08/2022,18/08/2020 13:44,18/08/2020 13:45,00:00:42,3.4,4,44,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",100
TID_986,986,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.786517,79.975221,12/08/2022 13:28,28.373519,76.835337,18/08/2022 21:25,12/08/2022,12/08/2020 13:28,18/08/2020 21:25,07:56:29,3.8,4,45,27,"Singaperumalkoil, Kanchipuram, Tamil Nadu","Jamalpur, Gurgaon, Haryana",400
TID_987,987,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,13.068,79.444,18/08/2022 20:57,13.068,79.444,18/08/2022 20:58,18/08/2022,18/08/2020 20:57,18/08/2020 20:58,00:01:07,3.7,4,46,27,"TURBO ENERGY LTD-PULIVALAM,VELLORE,TAMIL NADU","TURBO ENERGY LTD-PULIVALAM,VELLORE,TAMIL NADU",250
TID_988,988,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,18.750621,73.87719,18/08/2022 10:51,12.930429,79.931163,18/08/2022 20:55,12/08/2022,18/08/2020 10:51,18/08/2020 20:55,10:04:10,4.9,3,47,27,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",100
TID_989,989,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.839,79.954,18/08/2022 17:49,12.839,79.954,18/08/2022 20:30,18/08/2022,18/08/2020 17:49,18/08/2020 20:30,02:41:00,4.9,4,48,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",100
TID_990,990,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.839,79.954,17/08/2022 19:27,12.839,79.954,17/08/2022 19:28,17/08/2022,17/08/2020 19:27,17/08/2020 19:28,00:00:50,4.2,2,49,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",200
TID_991,991,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,13.102,80.194,17/08/2022 20:11,11.872,79.632,17/08/2022 20:18,17/08/2022,17/08/2020 20:11,17/08/2020 20:18,00:07:41,4.9,2,50,27,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY",200
TID_992,992,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,13.06,80.06,18/08/2022 17:16,12.42,77.48,18/08/2022 17:23,18/08/2022,18/08/2020 17:16,18/08/2020 17:23,00:06:31,2.8,5,51,27,"WABCO INDIA LTD-AMBATTUR,CHENNAI,TAMIL NADU","WABCO INDIA LTD,HOSUR,TAMIL NADU",250
TID_993,993,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,22.99,72.25,14/08/2022 09:16,18.747,73.788,14/08/2022 09:18,14/08/2022,14/08/2020 09:16,14/08/2020 09:18,00:01:48,4.9,4,52,27,"TVSLSL HUB (CHAKAN),PUNE,MAHARASHTRA","TVSLSL HUB (CHAKAN),PUNE,MAHARASHTRA",100
TID_994,994,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,9.973636,78.281783,10/08/2022 12:03,12.223062,76.690357,18/08/2022 18:51,11/08/2022,10/08/2020 12:03,18/08/2020 18:51,06:48:00,4.9,3,53,27,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",200
TID_995,995,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,17.638373,74.065262,18/08/2022 10:37,12.930429,79.931163,18/08/2022 18:58,08/08/2022,18/08/2020 10:37,18/08/2020 18:58,08:21:00,4.9,3,54,27,"Degaon Tambe, Satara, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",300
TID_996,996,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,9.973636,78.281783,08/08/2022 12:15,12.223062,76.690357,18/08/2022 17:54,08/08/2022,08/08/2020 12:15,18/08/2020 17:54,05:39:00,4.9,5,55,27,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",300
TID_997,997,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,12.839,79.954,18/08/2022 10:48,12.839,79.954,18/08/2022 10:48,18/08/2022,18/08/2020 10:48,18/08/2020 10:48,00:00:45,4.9,2,56,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",250
TID_998,998,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.674,77.767,18/08/2022 15:13,13.155,80.196,18/08/2022 15:14,18/08/2022,18/08/2020 15:13,18/08/2020 15:14,00:00:52,4.3,2,57,27,"TVS MOTOR COMPANY-HOSUR,Hosur,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",350
TID_999,999,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,9.973636,78.281783,11/08/2022 20:34,12.223062,76.690357,18/08/2022 17:47,11/08/2022,11/08/2020 20:34,18/08/2020 17:47,21:12:45,4.9,3,58,27,"Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka",200
TID_1000,1000,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.839,79.954,18/08/2022 11:27,12.839,79.954,18/08/2022 11:27,18/08/2022,18/08/2020 11:27,18/08/2020 11:27,00:00:42,3.8,4,59,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",125
TID_1001,1001,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,13.087428,80.184717,18/08/2022 11:54,18.750621,73.87719,18/08/2022 17:33,13/08/2022,18/08/2020 11:54,18/08/2020 17:33,05:39:00,4.2,3,60,27,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Shive, Pune, Maharashtra",280
TID_1002,1002,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,13.087428,80.184717,11/08/2022 15:57,18.750621,73.87719,18/08/2022 17:30,11/08/2022,11/08/2020 15:57,18/08/2020 17:30,01:32:40,4.9,3,61,27,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Shive, Pune, Maharashtra",300
TID_1003,1003,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.839,79.954,18/08/2022 14:33,12.839,79.954,18/08/2022 17:05,18/08/2022,18/08/2020 14:33,18/08/2020 17:05,02:31:45,4.9,4,62,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",200
TID_1004,1004,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.839,79.954,18/08/2022 08:08,12.839,79.954,18/08/2022 08:09,18/08/2022,18/08/2020 08:08,18/08/2020 08:09,00:00:52,4.9,5,63,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",300
TID_1005,1005,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,18.750621,73.87719,13/08/2022 11:22,16.184556,80.332451,17/08/2022 17:00,13/08/2022,13/08/2020 11:22,17/08/2020 17:00,05:37:13,3,5,64,27,"Shive, Pune, Maharashtra","Enamadala, Guntur, Andhra Pradesh",300
TID_1006,1006,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.72,77.817,18/08/2022 16:08,12.722,77.87,18/08/2022 16:13,18/08/2022,18/08/2020 16:08,18/08/2020 16:13,00:04:42,4.9,2,65,27,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",100
TID_1007,1007,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,11.154594,76.922532,17/08/2022 20:30,12.746894,77.806168,18/08/2022 16:09,17/08/2022,17/08/2020 20:30,18/08/2020 16:09,19:39:00,4.2,2,66,27,"Naickenpalayam, Coimbatore, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu",300
TID_1008,1008,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,18.750621,73.87719,08/08/2022 15:31,26.131293,91.749014,17/08/2022 17:00,08/08/2022,08/08/2020 15:31,17/08/2020 17:00,01:28:58,3.2,1,67,27,"Shive, Pune, Maharashtra","Odalbakra, Kamrup, Assam",350
TID_1009,1009,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.839,79.954,17/08/2022 18:27,12.839,79.954,17/08/2022 18:28,17/08/2022,17/08/2020 18:27,17/08/2020 18:28,00:00:54,4.9,3,68,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",300
TID_1010,1010,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.839,79.954,17/08/2022 11:30,12.839,79.954,17/08/2022 11:33,17/08/2022,17/08/2020 11:30,17/08/2020 11:33,00:02:36,4.9,1,69,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",100
TID_1011,1011,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.839,79.954,18/08/2022 09:17,12.839,79.954,18/08/2022 09:18,18/08/2022,18/08/2020 09:17,18/08/2020 09:18,00:00:59,4.9,3,70,27,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",300
TID_1012,1012,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.839,79.954,17/08/2022 09:57,12.839,79.954,17/08/2022 09:57,17/08/2022,17/08/2020 09:57,17/08/2020 09:57,00:00:42,4.9,2,1,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",350
TID_1013,1013,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,11.154594,76.922532,14/08/2022 21:02,12.746894,77.806168,18/08/2022 15:11,14/08/2022,14/08/2020 21:02,18/08/2020 15:11,18:09:00,4.9,6,2,28,"Naickenpalayam, Coimbatore, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu",150
TID_1014,1014,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,11.154594,76.922532,17/08/2022 21:29,13.187219,80.307731,18/08/2022 15:15,17/08/2022,17/08/2020 21:29,18/08/2020 15:15,17:46:00,4.9,2,3,28,"Naickenpalayam, Coimbatore, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",100
TID_1015,1015,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,11.154594,76.922532,13/08/2022 20:00,13.187219,80.307731,18/08/2022 15:15,14/08/2022,13/08/2020 20:00,18/08/2020 15:15,19:15:00,4.9,3,4,28,"Naickenpalayam, Coimbatore, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",100
TID_1016,1016,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.72,77.817,18/08/2022 15:06,12.722,77.87,18/08/2022 15:06,18/08/2022,18/08/2020 15:06,18/08/2020 15:06,00:00:24,4.5,1,5,28,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",150
TID_1017,1017,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.72,77.817,18/08/2022 15:06,12.722,77.87,18/08/2022 15:08,18/08/2022,18/08/2020 15:06,18/08/2020 15:08,00:01:43,3.7,3,6,28,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA",200
TID_1018,1018,PD,BRACKET / GRAB HANDLE,2,3,Delivery completed,12.839,79.954,17/08/2022 17:38,12.839,79.954,17/08/2022 17:39,17/08/2022,17/08/2020 17:38,17/08/2020 17:39,00:00:47,3.9,3,7,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",350
TID_1019,1019,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,12.674,77.767,14/08/2022 19:53,13.155,80.196,14/08/2022 19:54,14/08/2022,14/08/2020 19:53,14/08/2020 19:54,00:00:54,4.9,3,8,28,"TVS MOTOR COMPANY-HOSUR,Hosur,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",200
TID_1020,1020,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,18.750621,73.87719,18/08/2022 14:21,12.683589,77.859239,18/08/2022 12:20,14/08/2022,18/08/2020 14:21,18/08/2020 14:21,00:00:00,3.1,4,9,28,"Shive, Pune, Maharashtra","Onnalvadi, Krishnagiri, Tamil Nadu",350
TID_1021,1021,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,22.961777,72.094219,18/08/2022 07:59,12.786517,79.975221,18/08/2022 14:35,14/08/2022,18/08/2020 07:59,18/08/2020 14:35,06:36:11,4.9,2,10,28,"Khorajnanoda, Ahmedabad, Gujarat","Singaperumalkoil, Kanchipuram, Tamil Nadu",150
TID_1022,1022,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,12.839,79.954,18/08/2022 14:09,12.839,79.954,18/08/2022 14:09,18/08/2022,18/08/2020 14:09,18/08/2020 14:09,00:00:40,4.9,5,11,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",250
TID_1023,1023,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,12.839,79.954,14/08/2022 14:46,12.839,79.954,14/08/2022 14:47,14/08/2022,14/08/2020 14:46,14/08/2020 14:47,00:00:53,4.9,1,12,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",450
TID_1024,1024,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,18.750621,73.87719,18/08/2022 11:55,12.930429,79.931163,18/08/2022 14:18,17/08/2022,18/08/2020 11:55,18/08/2020 14:18,02:23:00,4.9,2,13,28,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",300
TID_1025,1025,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,18.750621,73.87719,18/08/2022 11:15,12.930429,79.931163,18/08/2022 14:18,17/08/2022,18/08/2020 11:15,18/08/2020 14:18,03:03:00,4.9,2,14,28,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",300
TID_1026,1026,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,18.750621,73.87719,18/08/2022 11:36,12.930429,79.931163,18/08/2022 14:18,14/08/2022,18/08/2020 11:36,18/08/2020 14:18,02:42:00,4.9,2,15,28,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",300
TID_1027,1027,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,18.750621,73.87719,18/08/2022 10:32,12.930429,79.931163,18/08/2022 14:18,17/08/2022,18/08/2020 10:32,18/08/2020 14:18,03:46:00,4.9,6,16,28,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",180
TID_1028,1028,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,18.750621,73.87719,18/08/2022 11:51,12.930429,79.931163,18/08/2022 14:18,14/08/2022,18/08/2020 11:51,18/08/2020 14:18,02:27:00,4.9,3,17,28,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",200
TID_1029,1029,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,12.839,79.954,18/08/2022 08:06,12.839,79.954,18/08/2022 08:06,18/08/2022,18/08/2020 08:06,18/08/2020 08:06,00:00:54,4.9,2,18,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",300
TID_1030,1030,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.839,79.954,17/08/2022 12:10,12.839,79.954,17/08/2022 13:59,17/08/2022,17/08/2020 12:10,17/08/2020 13:59,01:49:21,4.9,5,19,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",400
TID_1031,1031,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,12.839,79.954,18/08/2022 01:00,12.839,79.954,18/08/2022 01:01,18/08/2022,18/08/2020 01:00,18/08/2020 01:01,00:00:51,4.9,2,20,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",300
TID_1032,1032,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,18.750621,73.87719,18/08/2022 11:35,22.969075,72.325933,18/08/2022 13:40,18/08/2022,18/08/2020 11:35,18/08/2020 13:40,02:05:00,4.9,2,21,28,"Shive, Pune, Maharashtra","Goraj, Ahmedabad, Gujarat",300
TID_1033,1033,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,11.154594,76.922532,13/08/2022 19:45,12.683589,77.859239,18/08/2022 13:46,14/08/2022,13/08/2020 19:45,18/08/2020 13:46,18:01:00,4.9,3,22,28,"Naickenpalayam, Coimbatore, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu",300
TID_1034,1034,PD,BRACKET / GRAB HANDLE,2,4,Delivery completed,11.154594,76.922532,14/08/2022 20:30,12.683589,77.859239,18/08/2022 13:46,14/08/2022,14/08/2020 20:30,18/08/2020 13:46,17:16:00,4.9,6,23,28,"Naickenpalayam, Coimbatore, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu",300
TID_1035,1035,PD,BRACKET / GRAB HANDLE,1,5,Delivery completed,12.839,79.954,17/08/2022 18:04,12.839,79.954,17/08/2022 18:05,17/08/2022,17/08/2020 18:04,17/08/2020 18:05,00:00:47,4.9,6,24,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",150
TID_1036,1036,PD,BRACKET / GRAB HANDLE,2,1,Delivery completed,22.961777,72.094219,17/08/2022 15:02,28.373519,76.835337,18/08/2022 12:55,13/08/2022,17/08/2020 15:02,18/08/2020 12:55,21:53:00,4.9,6,25,28,"Khorajnanoda, Ahmedabad, Gujarat","Jamalpur, Gurgaon, Haryana",150
TID_1037,1037,PD,BRACKET / GRAB HANDLE,1,2,Delivery completed,28.207,76.856,18/08/2022 12:05,28.207,76.856,18/08/2022 12:14,18/08/2022,18/08/2020 12:05,18/08/2020 12:14,00:09:33,4.9,2,26,28,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN",150
TID_1038,1038,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,13.087428,80.184717,10/08/2022 19:08,18.750621,73.87719,18/08/2022 12:13,10/08/2022,10/08/2020 19:08,18/08/2020 12:13,17:04:07,4.9,2,27,28,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Shive, Pune, Maharashtra",250
TID_1039,1039,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,28.373519,76.835337,18/08/2022 10:04,12.786517,79.975221,18/08/2022 11:53,14/08/2022,18/08/2020 10:04,18/08/2020 11:53,01:49:00,3.9,5,28,28,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",300
TID_1040,1040,PD,BRACKET / GRAB HANDLE,2,5,Delivery completed,12.839,79.954,17/08/2022 17:23,12.839,79.954,17/08/2022 17:23,17/08/2022,17/08/2020 17:23,17/08/2020 17:23,00:00:34,4,4,29,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",700
TID_1041,1041,PD,BRACKET / GRAB HANDLE,1,1,Delivery completed,12.839,79.954,17/08/2022 17:59,12.839,79.954,17/08/2022 17:59,17/08/2022,17/08/2020 17:59,17/08/2020 17:59,00:00:32,3.9,4,30,28,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",200
TID_1042,1042,PD,BRACKET / GRAB HANDLE,2,2,Delivery completed,28.318,76.893,14/08/2022 10:52,17.96,74.37,14/08/2022 10:57,14/08/2022,14/08/2020 10:52,14/08/2020 10:57,00:04:59,3.8,3,31,28,"TVSLSL-JAMALPURL-HUB,GURGAON,HARYANA","HI-TECH GEARS LTD,SATARA,MAHARASHTRA",200
TID_1043,1043,PD,BRACKET / GRAB HANDLE,1,3,Delivery completed,28.318,76.893,14/08/2022 10:52,17.96,74.37,14/08/2022 10:57,14/08/2022,14/08/2020 10:52,14/08/2020 10:57,00:04:59,3.7,2,32,28,"TVSLSL-JAMALPURL-HUB,GURGAON,HARYANA","HI-TECH GEARS LTD,SATARA,MAHARASHTRA",800
TID_1044,1044,PD,BRACKET / GRAB HANDLE,1,4,Delivery completed,28.318,76.893,14/08/2022 10:52,17.96,74.37,14/08/2022 10:57,14/08/2022,14/08/2020 10:52,14/08/2020 10:57,00:04:59,3.7,4,33,28,"TVSLSL-JAMALPURL-HUB,GURGAON,HARYANA","HI-TECH GEARS LTD,SATARA,MAHARASHTRA",400
